icmpv6,udp,wpan,src_mac,src_ip,src_port,dst_mac,dst_ip,dst_port,init_ts,last_ts,ts,duration,label
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1923600.0,1923600.0,1622120000000000.0,26109,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1925700.0,1925800.0,1622120000000000.0,29211,0
0,0,1,0,0,0,0,0,0,1925700.0,1929800.0,1622120000000000.0,4008863,0
1,0,0,5194114404779269,fe80::212:7405:5:505,0,18446744073709551615,ff02::1a,0,1926100.0,1926100.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1927100.0,1932000.0,1622120000000000.0,4832010,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1927200.0,1927200.0,1622120000000000.0,11375,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1927500.0,1927500.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1927500.0,1927500.0,1622120000000000.0,29515,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1928600.0,1928600.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1928800.0,1933000.0,1622120000000000.0,4187485,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1929100.0,1933300.0,1622120000000000.0,4226933,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1929500.0,1929500.0,1622120000000000.0,41720,0
1,0,0,5194140174977803,fe80::212:7409:9:909,0,5194131584911625,fe80::212:740b:b:b0b,0,1929800.0,1929800.0,1622120000000000.0,0,0
1,0,0,18446744073709551615,fe80::212:7409:9:909,0,5194131584911625,ff02::1a,0,1930100.0,1930100.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1931000.0,1935200.0,1622120000000000.0,4232338,0
0,0,1,0,0,0,0,0,0,1931000.0,1935500.0,1622120000000000.0,4467976,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1932600.0,1932600.0,1622120000000000.0,21702,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1932600.0,1936900.0,1622120000000000.0,4235067,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1932700.0,1932700.0,1622120000000000.0,0,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1933600.0,1933600.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1933800.0,1933800.0,1622120000000000.0,0,0
1,0,0,5194122994845447,fe80::212:7407:7:707,0,5194127289878536,fe80::212:7408:8:808,0,1934000.0,1934000.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1935400.0,1935400.0,1622120000000000.0,11705,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1936100.0,1936200.0,1622120000000000.0,25850,0
0,0,1,0,0,0,0,0,0,1936200.0,1940700.0,1622120000000000.0,4557097,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1937800.0,1937800.0,1622120000000000.0,0,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1937900.0,1937900.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1938600.0,1938600.0,1622120000000000.0,29515,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1938600.0,1938700.0,1622120000000000.0,31604,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1939300.0,1939300.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1939600.0,1944200.0,1622120000000000.0,4601543,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1940400.0,1945300.0,1622120000000000.0,4865148,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1940700.0,1940700.0,1622120000000000.0,41735,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1941500.0,1941500.0,1622120000000000.0,25848,0
0,0,1,0,0,0,0,0,0,1941500.0,1946100.0,1622120000000000.0,4587101,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1941700.0,1941700.0,1622120000000000.0,31942,0
1,0,0,5194114404779269,fe80::212:7402:2:202,0,5194101519680002,fe80::212:7405:5:505,0,1942900.0,1942900.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1943700.0,1943700.0,1622120000000000.0,0,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1943700.0,1948000.0,1622120000000000.0,4304687,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1943800.0,1943800.0,1622120000000000.0,21716,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1944100.0,1944200.0,1622120000000000.0,29768,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1945100.0,1950000.0,1622120000000000.0,4925059,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1946100.0,1950400.0,1622120000000000.0,4302104,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1947000.0,1947000.0,1622120000000000.0,18037,0
0,0,1,0,0,0,0,0,0,1947000.0,1950400.0,1622120000000000.0,3346201,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1947600.0,1947600.0,1622120000000000.0,47568,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1948800.0,1948800.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1948900.0,1953700.0,1622120000000000.0,4820313,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1949200.0,1953500.0,1622120000000000.0,4297703,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1949500.0,1949500.0,1622120000000000.0,44838,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1949900.0,1954200.0,1622120000000000.0,4281620,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1952100.0,1952100.0,1622120000000000.0,0,0
0,0,1,0,0,0,0,0,0,1952100.0,1957100.0,1622120000000000.0,4944376,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1952800.0,1957100.0,1622120000000000.0,4283678,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1953500.0,1953600.0,1622120000000000.0,39756,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1954400.0,1958900.0,1622120000000000.0,4437483,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1954800.0,1954900.0,1622120000000000.0,52649,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1954800.0,1954800.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1955600.0,1955600.0,1622120000000000.0,18284,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1957100.0,1961800.0,1622120000000000.0,4640658,0
0,0,1,0,0,0,0,0,0,1957100.0,1962100.0,1622120000000000.0,4908374,0
1,0,0,5194135879944714,fe80::212:740a:a:a0a,0,18446744073709551615,ff02::1a,0,1957500.0,1957500.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1958700.0,1958800.0,1622120000000000.0,45139,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1958800.0,1958800.0,1622120000000000.0,60446,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1959100.0,1959200.0,1622120000000000.0,31604,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1959100.0,1963200.0,1622120000000000.0,4036046,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1960000.0,1964700.0,1622120000000000.0,4640635,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1960300.0,1960400.0,1622120000000000.0,44836,0
1,0,0,5194127289878536,fe80::212:7408:8:808,0,18446744073709551615,ff02::1a,0,1960700.0,1960700.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1960800.0,1965300.0,1622120000000000.0,4471409,0
1,0,0,5194105814713091,fe80::212:7403:3:303,0,18446744073709551615,ff02::1a,0,1960900.0,1960900.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1962000.0,1962000.0,1622120000000000.0,18051,0
1,0,0,5194114404779269,fe80::212:7405:5:505,0,5194135879944714,fe80::212:740a:a:a0a,0,1962500.0,1962500.0,1622120000000000.0,0,0
0,0,1,0,0,0,0,0,0,1962500.0,1967500.0,1622120000000000.0,4941312,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1963000.0,1967600.0,1622120000000000.0,4585952,0
1,0,0,5194140174977803,fe80::212:7409:9:909,0,5194131584911625,fe80::212:740b:b:b0b,0,1963400.0,1963400.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1963900.0,1968900.0,1622120000000000.0,4967034,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1964200.0,1968500.0,1622120000000000.0,4323986,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1964400.0,1964500.0,1622120000000000.0,15994,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1966100.0,1970400.0,1622120000000000.0,4263601,0
1,0,0,5194097224646913,fe80::212:7401:1:101,0,18446744073709551615,ff02::1a,0,1966900.0,1966900.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1967200.0,1972200.0,1622120000000000.0,4932097,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1967500.0,1972100.0,1622120000000000.0,4596765,0
0,0,1,0,0,0,0,0,0,1967600.0,1972400.0,1622120000000000.0,4856341,0
1,0,0,18446744073709551615,fe80::212:7409:9:909,0,5194131584911625,ff02::1a,0,1968600.0,1968600.0,1622120000000000.0,0,0
1,0,0,5194118699812358,fe80::212:7406:6:606,0,18446744073709551615,ff02::1a,0,1968900.0,1968900.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1968900.0,1968900.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1970100.0,1974300.0,1622120000000000.0,4182362,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1970200.0,1974400.0,1622120000000000.0,4203496,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1970400.0,1975000.0,1622120000000000.0,4628032,0
1,0,0,5194127289878536,fe80::212:7404:4:404,0,5194110109746180,fe80::212:7408:8:808,0,1971600.0,1971700.0,1622120000000000.0,72449,0
1,0,0,5194127289878536,fe80::212:7408:8:808,0,5194135879944714,fe80::212:740a:a:a0a,0,1971600.0,1971600.0,1622120000000000.0,0,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1972400.0,1976900.0,1622120000000000.0,4424910,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1972800.0,1977400.0,1622120000000000.0,4574029,0
0,0,1,0,0,0,0,0,0,1972800.0,1977400.0,1622120000000000.0,4574027,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1973700.0,1973700.0,1622120000000000.0,39756,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1974200.0,1979100.0,1622120000000000.0,4828121,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1974900.0,1975000.0,1622120000000000.0,21414,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1976700.0,1981400.0,1622120000000000.0,4666475,0
1,0,0,5194110109746180,fe80::212:7404:4:404,0,18446744073709551615,ff02::1a,0,1976900.0,1976900.0,1622120000000000.0,0,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1977900.0,1982500.0,1622120000000000.0,4624984,0
0,0,1,0,0,0,0,0,0,1977900.0,1982500.0,1622120000000000.0,4624951,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1978900.0,1983300.0,1622120000000000.0,4461631,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1978900.0,1982900.0,1622120000000000.0,4072970,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1979000.0,1983100.0,1622120000000000.0,4094104,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1979900.0,1984500.0,1622120000000000.0,4609390,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1980100.0,1985100.0,1622120000000000.0,4943274,0
1,0,0,5194140174977803,fe80::212:740b:b:b0b,0,18446744073709551615,ff02::1a,0,1980300.0,1980300.0,1622120000000000.0,0,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1980900.0,1980900.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1982400.0,1982400.0,1622120000000000.0,11485,0
0,0,1,0,0,0,0,0,0,1982900.0,1987800.0,1622120000000000.0,4876522,0
1,0,0,5194122994845447,fe80::212:7407:7:707,0,18446744073709551615,ff02::1a,0,1983000.0,1983000.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1983100.0,1987800.0,1622120000000000.0,4667081,0
1,0,0,5194101519680002,fe80::212:7402:2:202,0,18446744073709551615,ff02::1a,0,1985000.0,1985000.0,1622120000000000.0,0,0
1,0,0,5194114404779269,fe80::212:7405:5:505,0,18446744073709551615,ff02::1a,0,1985300.0,1985300.0,1622120000000000.0,0,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1986100.0,1990900.0,1622120000000000.0,4750000,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1986200.0,1991000.0,1622120000000000.0,4760225,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1987500.0,1992300.0,1622120000000000.0,4834201,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1987500.0,1987500.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1987700.0,1992600.0,1622120000000000.0,4854219,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1988000.0,1992300.0,1622120000000000.0,4219103,0
0,0,1,0,0,0,0,0,0,1988000.0,1992600.0,1622120000000000.0,4547227,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1988200.0,1992400.0,1622120000000000.0,4188208,0
1,0,0,5194114404779269,fe80::212:7402:2:202,0,5194101519680002,fe80::212:7405:5:505,0,1989000.0,1989000.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1989100.0,1989100.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1989600.0,1994300.0,1622120000000000.0,4685462,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1992200.0,1992200.0,1622120000000000.0,0,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,1992500.0,1996800.0,1622120000000000.0,4293875,0
1,0,0,5194118699812358,fe80::212:7406:6:606,0,5194131584911625,fe80::212:7409:9:909,0,1993300.0,1993300.0,1622120000000000.0,0,0
0,0,1,0,0,0,0,0,0,1993400.0,1998200.0,1622120000000000.0,4800238,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1994100.0,1994100.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,1995900.0,1995900.0,1622120000000000.0,20579,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,1996200.0,2001000.0,1622120000000000.0,4765995,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,1996400.0,1996400.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,1996600.0,2001300.0,1622120000000000.0,4761618,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,1997100.0,2002100.0,1622120000000000.0,4976563,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,1997700.0,1997700.0,1622120000000000.0,45154,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,1997800.0,1997800.0,1622120000000000.0,0,0
1,0,0,5194140174977803,fe80::212:7403:3:303,0,5194105814713091,fe80::212:740b:b:b0b,0,1998100.0,1998100.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,1999000.0,2004000.0,1622120000000000.0,4997962,0
0,0,1,0,0,0,0,0,0,1999000.0,2004000.0,1622120000000000.0,4997991,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,1999100.0,2003400.0,1622120000000000.0,4293854,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2001400.0,2006200.0,1622120000000000.0,4783678,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2002100.0,2002100.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2002100.0,2006300.0,1622120000000000.0,4164061,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2002300.0,2002300.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2003300.0,2007800.0,1622120000000000.0,4539062,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2003700.0,2008600.0,1622120000000000.0,4943592,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2005100.0,2005100.0,1622120000000000.0,31619,0
0,0,1,0,0,0,0,0,0,2005100.0,2009500.0,1622120000000000.0,4437933,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2005400.0,2005400.0,1622120000000000.0,11653,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2007100.0,2007100.0,1622120000000000.0,0,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2007300.0,2012100.0,1622120000000000.0,4750016,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2008900.0,2008900.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2009500.0,2009500.0,1622120000000000.0,37025,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2010200.0,2010300.0,1622120000000000.0,25863,0
0,0,1,0,0,0,0,0,0,2010300.0,2014500.0,1622120000000000.0,4283708,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2010300.0,2010300.0,1622120000000000.0,16332,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2010900.0,2015500.0,1622120000000000.0,4558601,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2011200.0,2015800.0,1622120000000000.0,4572971,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2012300.0,2012300.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2012700.0,2017000.0,1622120000000000.0,4257811,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2013800.0,2018500.0,1622120000000000.0,4717013,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2013900.0,2018700.0,1622120000000000.0,4750015,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2014500.0,2019200.0,1622120000000000.0,4763603,0
0,0,1,0,0,0,0,0,0,2015500.0,2019200.0,1622120000000000.0,3781635,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2016100.0,2020700.0,1622120000000000.0,4564911,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2016200.0,2016200.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2016200.0,2021200.0,1622120000000000.0,4930396,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2018000.0,2022700.0,1622120000000000.0,4690565,0
0,0,1,0,0,0,0,0,0,2020700.0,2023300.0,1622120000000000.0,2682100,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2021400.0,2021400.0,1622120000000000.0,47243,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2021600.0,2021600.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2021700.0,2021700.0,1622120000000000.0,18297,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2022000.0,2026600.0,1622120000000000.0,4546875,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2022700.0,2022700.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2023200.0,2027500.0,1622120000000000.0,4355246,0
